SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
533210,KRITI NUTRI ,B ,Q,45.25,47.95,45.25,47,47.1,46.25,93,7061,332424,
533212,GKB OPHTHA  ,X ,Q,96.45,99.85,96.35,98.45,97.8,96.3,38,2296,224734,
533217,HMVL        ,B ,Q,54.03,62.5,53.94,61.66,61.66,54.09,967,53822,3207451,
533218,EMAMIREAL   ,B ,Q,67.25,72,66.95,71.46,71.16,67.3,254,24571,1745325,
533227,ASIAN HTL E ,B ,Q,115.65,117.65,114.65,114.95,114.95,116.8,29,3250,375324,
533229,BAJAJCON    ,A ,Q,172.65,177.5,172.15,176.55,176.9,172.65,591,14873,2604115,
533230,HDFCMFGETF  ,E ,Q,53.47,54,53.47,53.63,53.63,53.41,310,29847,1604139,
533239,PRAKASHSTL  ,B ,Q,4.4,4.44,4.3,4.35,4.36,4.44,212,108048,472318,
533244,ICICIGOLD   ,E ,Q,53.79,53.84,53.43,53.73,53.7,53.44,149,5489,294595,
533248,GPPL        ,A ,Q,114.3,117.4,114.1,114.35,114.2,115.9,1045,57766,6671566,
533252,WELSPUN INV ,B ,Q,309.65,314.05,300,302.8,307,312.05,36,8611,2639003,
533259,SASTASUNDR  ,B ,Q,285.65,290,271.45,273.9,273.7,287.25,849,14262,4013504,
533260,CAREERP     ,B ,Q,236.85,242,230.95,232.7,233,233.1,794,20794,4914161,
533261,EROS MEDIA  ,B ,Q,25,25.33,24.8,25.07,25.09,25,102,3059,76315,
533262,RAMKY INFRA ,B ,Q,377.5,383.35,372.65,374.25,374,379.75,871,8496,3211177,
533263,GREENPOWER  ,B ,Q,8.75,8.75,8.25,8.68,8.68,8.76,1402,723151,6260893,
533267,CANTABIL    ,B ,Q,959.6,1025,939.4,997.1,997.1,944.3,198,743,734733,
533268,SEATV       ,X ,Q,2.38,2.38,2.38,2.38,2.38,2.5,5,7432,17688,
533269,VATECH WABA ,B ,Q,431.5,431.5,419,421.1,422.2,429.8,806,20975,8877809,
533270,BEDMUTHA IN ,B ,Q,55.5,58.55,55.5,58.08,58.08,57.43,32,4133,237821,
533271,ASHOKA      ,A ,Q,83,87.66,83,85.13,85,83.83,1300,183259,15577285,
533272,JWL         ,B ,Q,120.4,121.15,115.25,115.9,115.9,117.25,3395,152884,18007793,
533273,OBEROI REAL ,A ,Q,935.05,1001.55,935.05,987.85,987.85,941.65,5312,59725,58411512,
533274,PRESTIGE    ,A ,Q,480.2,513,480.2,509,509,484.6,2495,54228,27448005,
533275,GYSCOAL     ,B ,Q,3.04,3.04,2.74,2.91,2.89,2.93,176,225724,646590,
533278,COAL INDIA  ,A ,Q,234.2,239.6,233.95,237.8,237.5,235,3312,384851,91156730,
533282,GRAVITA     ,A ,Q,565.05,570.6,560.45,566.8,568.6,567.85,719,18747,10627793,
533284,RPP INFRA   ,B ,Q,42.3,44.19,42.3,43.29,43.12,42.96,133,6739,289354,
533285,RDB REALTY  ,X ,Q,39.2,41.5,39.19,40.1,40.1,40.53,10,754,30022,
533286,MOIL LTD    ,A ,Q,155,158.4,155,157.55,157.55,157.95,271,7767,1224297,
533287,ZEE LEARN   ,B ,Q,3.57,3.57,3.4,3.42,3.46,3.41,198,96272,330801,
533289,KESAR TERMI ,X ,Q,44.52,44.52,44.52,44.52,44.52,42.4,22,3951,175898,
533292,A2ZINFRA    ,B ,Q,6.7,6.87,6.5,6.62,6.62,6.63,101,37703,252545,
533293,KIRLOIL ENG ,A ,Q,421.1,434,415,425.6,428,420.45,2544,36030,15396358,
533294,RAVI KUMAR  ,T ,Q,16.5,17.04,16.25,17.04,17.04,16.6,15,1971,33149,
533295,PUNJABNSIND ,B ,Q,31.8,32,31.3,31.74,31.74,31.9,659,136176,4306943,
533296,FMNL        ,T ,Q,5.2,5.2,4.97,5.05,5.05,5.23,47,11887,60112,
533298,SURANASOL   ,B ,Q,20.7,20.95,20.2,20.58,20.64,20.59,169,6074,124925,
533301,SHEKHAWATI  ,T ,Q,0.6,0.63,0.6,0.61,0.61,0.6,11,10000,6080,
533302,KALYANI INV ,B ,Q,1770,1797,1770,1770,1770,1748.2,44,236,420165,
533303,BF INVEST   ,B ,Q,379.25,387.25,377.1,384.85,383.75,380,343,5433,2085808,
533306,SUMMIT SECU ,B ,Q,674.1,704.8,674.1,688,688,653.05,641,4767,3303657,
533315,INNO INVEST ,X ,Q,22.51,24.65,22.51,23.23,24.5,23.5,25,5540,126218,
533316,STEL        ,B ,Q,147.85,149.5,146,148.4,146.95,148.95,87,1649,245185,
533317,OMKAR SPC   ,Z ,Q,7.8,7.8,7.4,7.63,7.5,7.74,55,8925,67591,
533320,JUBILNT IND ,B ,Q,442.05,446,427,430.8,427,437.6,55,340,149379,
533326,TEXMACO RAIL,A ,Q,58.07,58.07,56.36,56.62,56.5,57.65,2035,302941,17287419,
533329,IND TERRAIN ,B ,Q,61,61,56.75,57.33,57.44,60.96,827,82747,4842900,
533333,FINEOTEX  CH,A ,Q,250.85,262.4,250.85,259.7,259.75,254.05,609,15108,3909157,
533336,DHUNINV     ,B ,Q,724.65,739.7,705.05,725.25,729.9,704.7,64,206,149644,
533339,ZEN TECH    ,B ,Q,298.3,308,297.2,306.05,306.05,298.05,3152,125121,38031350,
533343,LOVABLE     ,B ,Q,108.1,110,108.1,108.65,109.5,108.5,80,1367,149013,
533344,PTCFIN SER  ,B ,Q,15.58,16.37,15.52,16.03,16.03,15.55,637,173826,2786310,
533385,MON100      ,E ,Q,106.44,106.62,105.72,106.5,106.4,106.83,1271,103384,10984738,
533398,MUTHOOT FIN ,A ,Q,1050.15,1086.85,1050.15,1067.4,1067.4,1059.75,2146,21852,23482724,
533400,FCONSUMER   ,T ,Q,1.04,1.09,1,1.09,1.09,1.04,209,1285227,1350107,
533407,CIL NOVA    ,X ,Q,20.99,20.99,19.5,19.52,19.5,20,21,788,15577,
533408,BSLGOLDETF  ,E ,Q,54.82,55.4,54.71,55.02,54.75,54.81,155,9736,534374,
533427,VMS INDUSTR ,X ,Q,13.9,14,13.11,13.71,14,13.85,17,369,4964,
533451,KARMA ENERG ,T ,Q,31.85,33.24,31.85,33.24,33.24,32.55,2,11,364,
533452,DELPHIFX    ,B ,Q,337.35,338.85,322,323.05,322,338.35,78,280,92404,
533470,RUSHIL DECOR,B ,Q,289.5,298.45,286.1,295.35,294.85,294.75,544,13044,3782397,
533477,ENKEI WHEEL ,X ,Q,484,484,462.2,466.3,466.3,467,21,966,453654,
533482,KRIINFRA    ,T ,Q,2.5,2.5,2.35,2.4,2.4,2.45,10,2037,4883,
533506,INVENTURE   ,B ,Q,1.93,1.94,1.88,1.89,1.89,1.93,2114,397865,757898,
533519,LNT FH      ,A ,Q,95.08,98.49,95,98.11,98.11,95.45,1865,407500,39698203,
533520,YAARI       ,B ,Q,12.85,13.08,12.49,12.69,12.62,12.77,186,20574,262236,
533540,TREE HOUSE  ,B ,Q,19.2,19.43,18.8,18.97,18.87,19.18,48,8152,154454,
533543,BROOKS LABS ,B ,Q,64.97,65.9,64.35,64.4,64.35,65.51,13,329,21270,
533552,RUPA & CO   ,A ,Q,252.05,259.7,252.05,255.65,255,252.9,737,22769,5839714,
533553,TD POWER    ,B ,Q,201.15,206,192.4,194.3,194.3,200.8,1764,73208,14561200,
533570,AXISGOLD    ,E ,Q,52.35,52.74,52.17,52.45,52.3,51.98,187,5228,273834,
533573,ALEM PHARMA ,A ,Q,560,561.5,556,560.15,561,562.8,498,4001,2237834,
533576,VASWANI IND ,B ,Q,19.94,20.44,19.94,20.33,20.33,20.42,116,2918,59309,
533581,PG ELECTRO  ,A ,Q,1470,1479.7,1436.3,1459.05,1458.1,1480.05,326,1446,2104684,
533602,LESHAIND    ,X ,Q,3.98,3.99,3.91,3.95,3.96,3.97,408,103434,408977,
533605,SETUINFRA   ,T ,Q,0.91,0.91,0.91,0.91,0.91,0.95,3,1006,915,
533608,RDB RASAYAN ,X ,Q,92,92,89,89.6,89.6,90.7,116,6281,563049,
533629,TIJARIA PPL ,B ,Q,5.26,5.3,5.01,5.16,5.16,5.12,11,852,4427,
533632,ONELIFE CAP ,B ,Q,12.71,12.77,12.35,12.72,12.72,12.8,11,2006,24813,
533638,FLEXITUFF   ,B ,Q,28.41,31.29,28.41,29.4,29.4,29.85,15,2371,69947,
533644,UJAAS       ,T ,Q,2,2.05,1.96,1.97,1.97,2.01,123,72281,143339,
533655,TRIVENITURB ,A ,Q,400,400.55,393,394.5,396,400.8,1502,40435,16044401,
533676,INDO THAI   ,T ,Q,280,280,271.05,278.5,278.5,280,9,48,13174,
533704,ESSAR SHIP  ,B ,Q,8.67,9.13,8.67,8.98,9.11,8.88,333,178756,1599345,
533719,IDBIGOLD    ,E ,Q,5595,5630,5595,5630,5630,5568.84,21,42,236049,
533758,APL APOLLO  ,A ,Q,1181.6,1190,1144,1150.95,1150.95,1179.25,1585,21896,25460473,
533761,GPT INFRA   ,B ,Q,48.7,50.5,48.7,50.04,50.3,49.62,209,3338,167430,
533896,FERVENTSYN  ,XT,Q,17.31,18,17.3,17.76,17.76,17.76,10,2376,41351,
533941,TSIL        ,T ,Q,42.52,42.53,42.52,42.53,42.53,44.75,5,260,11056,
533982,TERASOFTWARE,B ,Q,39,39,37.85,38.25,38.24,37.93,50,1091,41711,
534060,PMCFIN      ,X ,Q,2,2,1.93,1.97,1.97,1.95,681,558679,1092376,
534063,FUT SOL     ,XT,Q,42.75,42.75,40.62,40.62,40.62,42.75,2,2,83,
534064,AIML        ,XT,Q,28.59,28.59,27.25,27.42,27.42,28.03,55,2467,68010,
534076,RHIM        ,A ,Q,671.6,680.8,665.55,670.25,673,667.1,1021,10197,6868227,
534091,MCX LTD     ,A ,Q,1351.45,1385.95,1343,1382.35,1384,1357.55,2428,24189,33174081,
534139,SCHNEIDER   ,A ,Q,187.25,196,187.25,190.9,190.9,190.75,2049,102074,19587211,
534190,OLYMPIC     ,X ,Q,3.3,3.3,3.3,3.3,3.3,3.3,3,1001,3303,
534309,NBCC        ,A ,Q,40.86,41.4,40.28,41.09,40.8,41.26,1790,529024,21678037,
534312,MT EDUCARE  ,T ,Q,4.82,4.82,4.5,4.72,4.72,4.7,22,6168,28716,
534328,HEXATRADEX  ,B ,Q,148,148.05,146.15,146.65,146.65,148.2,18,30,4417,
534338,MAXHEIGHTS  ,X ,Q,87.99,88,84.5,87.5,87.5,85.95,131,6721,586692,
534369,TBZ LTD     ,B ,Q,71.35,71.9,70.25,70.32,70.25,71.08,46,1448,102564,
534392,VSSL        ,B ,Q,393.95,419.5,386,415.85,415.85,386.95,1228,16211,6597749,
534422,LOOKS       ,XT,Q,5.1,5.1,5,5,5,5.1,18,3422,17201,
534425,SPECIALITY R,B ,Q,236.75,237.45,230.55,231.2,230.55,235.55,217,4616,1079089,
534532,LYPSA GEMS  ,B ,Q,4.3,4.47,4.3,4.46,4.46,4.4,19,1462,6425,
534563,MAX ALERT   ,MT,Q,2.84,2.84,2.84,2.84,2.84,2.98,2,1600,4544,
534597,RTNINDIA    ,A ,Q,38.85,39.6,38.4,39.14,39.14,38.46,729,106439,4160186,
534598,SEPOWER     ,B ,Q,13.7,13.7,13.14,13.35,13.55,13.4,10,1540,20544,
534600,JTLIND      ,B ,Q,307.85,310.35,303.4,304.4,306.65,306.05,265,7010,2150710,
534612,AMTL        ,X ,Q,22.38,22.38,18,20.56,20.55,21.83,103,19317,388358,
534615,NECC LTD    ,B ,Q,21.7,22.48,20.95,22.01,22,21.75,109,12401,268780,
534618,WAAREERTL   ,X ,Q,984.4,1007.7,982,989.4,989.4,976.45,634,27752,27562192,
534623,JUPITER INFO,X ,Q,18.27,18.27,17.57,18.05,18.12,18,45,2096,37314,
534639,VINAYAK POL ,XT,Q,31.4,32.97,31.35,32.15,32.15,31.4,19,2057,66399,
534674,DUCON       ,T ,Q,7.1,7.3,7.1,7.26,7.25,7.2,75,17393,125439,
534675,PROZONINTU  ,B ,Q,23.55,24.44,23.55,23.99,23.99,23.8,167,10034,241083,
534680,SRG HFL     ,X ,Q,200,207.5,185.05,191.7,197.8,188.25,61,4703,919514,
534691,COMFORT COM ,X ,Q,20.5,20.5,19,19.97,19.97,20.21,35,5989,115520,
534731,BRONZE INFRA,Z ,Q,1.1,1.1,1,1.01,1.01,1.05,34,68097,69819,
534732,CASPIAN     ,XT,Q,23.4,24.47,23.4,24.47,24.47,23.31,71,62681,1531460,
534733,SUPREMEX    ,XT,Q,9.42,9.42,9.42,9.42,9.42,8.98,47,149277,1406189,
534741,VIRTUAL GLO ,X ,Q,0.88,0.9,0.87,0.88,0.89,0.89,481,581674,515799,
534742,ZUARI AGRO  ,B ,Q,130.85,133.25,130.5,130.9,131.6,130.45,195,4137,547991,
534748,STEEL EXCH  ,A ,Q,16.5,16.85,16.27,16.53,16.53,16.23,454,151490,2522203,
534755,TRIO MERCAN ,XT,Q,0.7,0.7,0.67,0.67,0.67,0.7,39,32879,22362,
534758,CIGNITI TECH,B ,Q,835.05,871.8,835.05,862.9,860.3,868.1,717,9304,8016658,
534796,CDG         ,X ,Q,14.71,15.4,14.71,15.4,15.4,14.71,2,2,30,
534804,CARERATING  ,B ,Q,666,670.05,655.55,661.6,662.35,667,800,8307,5492931,
534809,PC JEWELLER ,B ,Q,25.01,25.25,24.3,24.85,24.93,24.44,943,153427,3793774,
534816,INDUSTOWER  ,A ,Q,148.2,151.5,148.2,150.35,150.35,148.2,2638,182524,27485990,
534920,COVIDH      ,XT,Q,1.41,1.41,1.41,1.41,1.41,1.41,4,7000,9870,
534976,VMART       ,A ,Q,2105.05,2150,2105.05,2116.55,2119.8,2143.65,743,2133,4539931,
535136,NIBE        ,X ,Q,379.95,380,361.05,369.9,369.9,374.55,349,18491,6803997,
535204,MUKTA       ,X ,Q,2.76,3.14,2.76,3.01,3.01,2.75,27,4527,13666,
535205,MYSTICELE   ,X ,Q,3.37,3.37,3.37,3.37,3.37,3.21,11,4625,15586,
535267,COM FINCAP  ,X ,Q,7.51,7.78,7.41,7.78,7.78,7.41,179,138457,1068427,
535276,SBISENSEX   ,A ,Q,667,670,661.93,667.86,666.5,663.9,271,60793,40545781,
535322,REPCO HOME  ,B ,Q,206.75,213.45,201.75,209.25,210.8,203.2,1131,21821,4543296,
535387,LAKHOTIA POL,XT,Q,32.01,34.5,31.38,31.38,31.38,33.03,35,19468,613555,
535431,GCM SECU    ,B ,Q,2.45,2.49,2.43,2.45,2.43,2.43,40,9794,24213,
535458,NRB IND BEA ,T ,Q,18.13,18.5,18.13,18.5,18.5,18.11,2,205,3790,
535566,KIFS FSL    ,X ,Q,99,100,94.5,95.15,99.9,100,16,378,36381,
535601,SREELEATHER ,B ,Q,188.5,188.5,185.8,187.65,187.65,186,44,1220,228411,
535602,SHARDA MOTOR,B ,Q,763.45,809.6,763.45,805.95,805.95,759.35,490,5507,4380147,
535620,BINNY MILLS ,X ,Q,122.24,122.24,122.24,122.24,122.24,116.42,15,339,41439,
535621,SV GLOBAL   ,X ,Q,62.05,64,56.66,63,63,64,15,655,40747,
535648,JUSTDIAL    ,A ,Q,709.85,710.4,699.35,700.25,699.35,703.95,437,5315,3741017,
535657,OONE        ,X ,Q,17.5,17.5,16.55,17,17,16.71,34,3001,51058,
535667,IFINSEC     ,X ,Q,24.5,24.5,24.5,24.5,24.5,23.34,4,130,3185,
535693,BRAHM INFRA ,X ,Q,31.5,32.85,30.66,32.58,31.25,31.5,21,8732,279296,
535694,EDSL        ,Z ,Q,1.87,1.89,1.87,1.88,1.88,1.8,18,36870,69316,
535719,QUEST SOFTEC,X ,Q,72.29,72.29,66.47,67.3,66.47,69.96,90,8143,563536,
535730,KHOOBSURAT  ,X ,Q,1.38,1.38,1.34,1.34,1.34,1.36,339,107137,145118,
535754,ORIENT CEM  ,A ,Q,126.05,128.85,125.95,126.1,126.65,128.85,836,37509,4763502,
535755,ABFRL       ,A ,Q,200,204.65,199,203.05,203.05,198.85,4028,285683,57831149,
535789,IBUL HSG FIN,A ,Q,112.15,115.2,109.95,114.55,114.55,111.85,5415,779807,88578211,
535910,MMLF        ,M ,Q,31.39,31.39,31.39,31.39,31.39,29.9,3,25000,784750,
535958,ESSENTIA    ,B ,Q,7.83,7.94,6.86,6.9,6.9,7.45,568,3272814,22671978,
536128,VKJINFRA    ,XT,Q,0.34,0.35,0.33,0.33,0.33,0.34,289,1041576,349089,
536264,TIGER LOGS  ,X ,Q,395,399,373,375.8,377,397.35,529,34878,13511937,
536493,JKAGRI GEN  ,X ,Q,450,457.95,445.5,455.55,457.9,447.4,17,184,82712,
536507,FUTLIF FAS  ,Z ,Q,5.1,5.35,4.9,5.01,5.2,5.15,204,133423,665160,
536565,TRIMURTHI   ,X ,Q,10.5,10.5,9.75,9.75,9.75,10.1,4,749,7309,
536659,PVVINFRA    ,X ,Q,13.31,13.31,12.06,12.64,12.6,12.99,174,12706,159170,
536672,VCU DATA    ,X ,Q,6.28,6.4,6.16,6.26,6.29,6.2,153,23436,147428,
536709,INDRENEW    ,X ,Q,10.52,11.04,10.35,11.04,11.04,10.52,66,14557,158863,
536751,FIVEXTRADE  ,Z ,Q,0.53,0.55,0.51,0.53,0.53,0.53,46,40440,21529,
536773,JIN POLY INV,B ,Q,526.4,553.4,451.55,538.55,538.25,526.8,325,3368,1780868,
536846,YURANUS INFR,XT,Q,30.27,30.27,30.27,30.27,30.27,30.27,5,1130,34205,
536868,INTEGRA TELE,X ,Q,12.68,12.68,11.61,12.19,12.38,12.18,87,13307,163681,
536960,MOM100      ,B ,Q,34.3,34.68,34.3,34.59,34.62,34.43,141,21311,736499,
536974,CAPTAIN POLY,X ,Q,20,20,19.2,19.77,19.8,19.66,167,33949,664001,
537007,ICICINIFTY  ,B ,Q,199.03,200.72,198.5,200.01,200.04,199.03,199,8200,1640423,
537008,ICICINF100  ,B ,Q,195.16,199.82,195.16,198.89,198.71,198.74,42,360,71506,
537069,ARNOLD HOLD ,X ,Q,23.9,24,23,23,23,22.51,14,1469,34369,
537253,SUNIL HEALTH,X ,Q,66.85,66.85,64.1,66.05,66.4,65,40,1273,83450,
537254,RCI IND     ,XT,Q,3.85,3.85,3.75,3.75,3.75,3.67,17,2165,8208,
537259,SUYOG TELE  ,X ,Q,366.05,383,365,370.8,373.7,365,105,1647,611336,
537291,NATH BIOGEN ,B ,Q,170.25,170.25,164.3,167.4,167.9,170,232,4053,675862,
537292,AGRI TECH   ,B ,Q,104.65,104.7,103.35,103.4,103.35,103.45,25,710,73636,
537326,CHEMTECH IND,XT,Q,34.33,34.33,34.33,34.33,34.33,32.7,34,27283,936625,
537392,TAAZAINT    ,X ,Q,14.99,15.14,13.77,15.05,15.12,14.43,40,7199,108029,
537483,NIF100BEES  ,B ,Q,189,190.16,189,189.19,189.19,188.59,47,638,121185,
537524,VIAANINDUS  ,Z ,Q,0.75,0.75,0.7,0.72,0.72,0.72,54,22774,16405,
537536,DENIS CHEM  ,X ,Q,80.85,80.85,77.51,78.98,79.6,77.55,44,2025,160167,
537573,POLYMAC     ,M ,Q,33.6,33.8,33.6,33.78,33.78,33.62,8,12800,431488,
537707,ETT LTD     ,X ,Q,36.05,36.75,35.15,35.53,35.53,35.95,207,55478,1979786,
537708,KOTAKNIFTY  ,B ,Q,197.9,197.9,195.05,195.95,195.99,195.49,215,6186,1212918,
537709,HANSUGAR    ,X ,Q,4.95,5.7,4.95,5.41,5.41,5.29,149,51992,272136,
537750,KIRAN VYPAR ,X ,Q,142.75,146.9,141,143.05,144.45,142.75,29,2027,290667,
537766,BCP LTD     ,B ,Q,3.95,4.04,3.8,3.98,3.98,3.94,213,80902,318806,
537785,RACE        ,B ,Q,240.75,242.35,235.7,239.5,239.5,239.1,69,1098,261895,
537800,MANGALAM IND,XT,Q,2.92,2.92,2.8,2.92,2.92,2.79,604,1144120,3320738,
537820,VFL         ,B ,Q,2.14,2.14,2.04,2.08,2.09,2.08,230,17143,35284,
537838,NEGOTIUM    ,Z ,Q,0.74,0.74,0.71,0.71,0.71,0.74,5,2651,1885,
537839,PHOENIX TN  ,XT,Q,55.15,57,55.15,57,57,56,4,883,50329,
537985,INFRONICS SY,X ,Q,32.94,32.99,29.1,32.88,32.9,31.7,22,3158,102523,
538057,CPSE ETF    ,A ,Q,42.64,42.93,42.46,42.63,42.69,42.53,361,181136,7738834,
538081,HARIA APL   ,X ,Q,4.71,4.71,4.1,4.1,4.1,4.63,32,7411,31318,
538092,VASUPRADA   ,X ,Q,74.55,74.7,72,74,74,75.49,20,523,38426,
538119,RNB DENIMS  ,B ,Q,30.75,30.75,28.61,28.73,28.75,30.11,224,54903,1590614,
538180,GOLD LINE   ,Z ,Q,0.62,0.63,0.6,0.63,0.63,0.6,676,1444935,901801,
538212,SHARP INV   ,X ,Q,1.19,1.27,1.18,1.2,1.2,1.19,325,282616,344161,
538268,WONDERLA    ,B ,Q,457.1,460.45,451,454.6,456.85,455.05,329,3192,1454866,
538273,RESPONS INF ,XT,Q,45.2,45.2,42.94,43,43,45.2,21,1175,52711,
538319,GCM CAPI    ,M ,Q,4,4,3.87,3.9,3.9,4.06,10,25000,98820,
538351,AFEL        ,X ,Q,14.55,14.94,14.22,14.55,14.41,14.95,86,29376,429595,
538365,INCREDIBLE  ,B ,Q,19.92,21.3,19.92,20.09,20.55,20.89,16,519,10563,
538382,WEST LEIRES ,XT,Q,178,178,174.05,174.15,174.1,174.05,7,1520,264679,
538401,MAESTROS ELE,X ,Q,46.49,46.5,45.35,45.35,45.35,45.55,7,128,5834,
538402,SPS         ,T ,Q,100,100,92.11,99.99,99.99,96.95,14,187,17689,
538423,ALPS MOTOR  ,Z ,Q,0.43,0.45,0.41,0.45,0.45,0.43,29,14289,6145,
538446,MONEYBOXX   ,B ,Q,159.9,161.95,155,156.25,159.9,155.9,65,3804,607757,
538451,WORTH INV   ,X ,Q,32.55,32.55,32.55,32.55,32.55,31,2,300,9765,
538452,QUASAR      ,X ,Q,34.71,34.71,34.71,34.71,34.71,36.53,14,1622,56299,
538464,TPROJECT    ,X ,Q,2.64,2.64,2.64,2.64,2.64,2.64,5,165,435,
538465,AMARSEC     ,XT,Q,23.88,23.88,23.88,23.88,23.88,25.13,1,100,2388,
538476,CTL         ,X ,Q,27.6,27.6,24.31,25.98,25.98,25.95,32,2476,62229,
538496,TARINI      ,M ,Q,5.3,5.3,5.3,5.3,5.3,5.3,1,3000,15900,
538521,YAANENT     ,X ,Q,20.65,20.65,20.65,20.65,20.65,20.65,3,9,185,
538537,OMANSH      ,XT,Q,0.54,0.54,0.54,0.54,0.54,0.56,53,67625,36517,
538539,JTAPARIA    ,XT,Q,10.65,10.65,10.65,10.65,10.65,10.65,19,4990,53143,
538540,RLFL        ,X ,Q,0.92,0.92,0.71,0.85,0.85,0.88,54,80177,63316,
538541,INCEPTUM    ,Z ,Q,7.29,7.29,7.29,7.29,7.29,6.95,3,70,510,
538542,GOLDCOINHF  ,X ,Q,6.1,6.6,6.1,6.6,6.6,6.02,6,1197,7308,
538546,BANSAL ROOF ,B ,Q,68.6,71,68,68.73,69.3,68.36,299,24455,1695036,
538556,ARMAN       ,XT,Q,73.75,73.75,73.75,73.75,73.75,70.24,1,4,295,
538562,SKIPPER     ,B ,Q,125.5,127.1,122.2,123.4,123.35,125.95,550,13953,1734972,
538564,JAMESWARREN ,X ,Q,247.55,247.55,241.6,242.2,242.2,240.55,11,161,39034,
538565,VISTARAMAR  ,X ,Q,299,299,289,290.1,293.9,293.6,232,4157,1217721,
538567,GULFOIL LUB ,B ,Q,418.8,420.3,415.15,417.55,418.15,417.15,201,2109,883023,
538568,FRUTION     ,XT,Q,29.5,29.5,29.5,29.5,29.5,30.87,1,100,2950,
538569,TRIVENI ENT ,X ,Q,3.2,3.38,3.13,3.2,3.2,3.25,547,319039,1027615,
538575,SOLISMAR    ,Z ,Q,0.62,0.62,0.6,0.6,0.6,0.63,62,13055,7841,
538579,TRIVIKRAMA  ,MT,Q,24.22,24.22,24.22,24.22,24.22,23.07,1,8000,193760,
538596,QUANTBUILD  ,X ,Q,2.89,2.89,2.75,2.89,2.89,2.89,10,1939,5602,
538597,TTIENT      ,XT,Q,13.51,13.51,12.85,12.85,12.85,13.52,53,28027,362828,
538598,VISHAL      ,B ,Q,19,19,18,18.45,18.45,18.52,248,19067,349263,
538607,TOYAMSL     ,X ,Q,10.8,12.21,10.8,12.18,12.18,11.1,1545,3401217,40488024,
538609,GAJANANSEC  ,XT,Q,50.49,50.49,45.82,46.67,45.82,48.23,46,3115,145036,
538610,UNISON      ,XT,Q,20.95,20.95,20,20.69,20.69,20.33,64,6330,128489,
538611,RTFL        ,Z ,Q,36.15,36.15,36.1,36.1,36.1,38,9,540,19506,
538634,VRL         ,X ,Q,164,164,158,162,162,156.3,31,806,128844,
538635,SNOWMAN     ,B ,Q,34.42,35.34,34.42,34.97,35.02,35.39,192,20000,699449,
538646,QGO         ,X ,Q,41.69,44.5,39,41.45,41.44,40.5,34,7028,296736,
538666,SHARDACROP  ,A ,Q,506,519.65,501.8,506.7,506.7,496.55,1342,21193,10802853,
538668,NAYSAA      ,B ,Q,136,139,134,136.7,134.05,135.9,169,12597,1725049,
538683,SENSEXBEES  ,A ,Q,687.77,689,681,688.59,688.59,682,93,3477,2383635,
538685,SHEMAROO    ,B ,Q,136.95,143.15,135.9,142.35,141.55,134.4,727,19005,2684236,
538706,ULTRACAB    ,X ,Q,16.98,17.1,15.9,16.25,16.25,16.94,246,46014,761413,
538707,RCCL        ,X ,Q,41.85,41.85,38.51,39.23,38.76,41.23,22,666,26869,
538708,ETIL        ,X ,Q,7.92,8.5,7.92,7.94,7.92,8.43,28,3700,30562,
538713,ATISHAY     ,X ,Q,31.64,31.64,29.6,30.99,30.99,31.64,27,3448,104000,
538714,SUCHITRA    ,X ,Q,52.4,52.44,48.2,52.38,52.4,49.95,22,613,32069,
538715,DHABRIYA    ,X ,Q,158.5,161.7,155,157,157,158.5,64,2555,401748,
538730,PDSL        ,B ,Q,336.05,343.2,329.2,331.8,331.8,337.05,959,11439,3833931,
538732,VGCL        ,B ,Q,56.4,56.4,49.67,53.5,53.5,51.68,9,291,15581,
538733,STARLIT     ,XT,Q,7.42,7.63,6.91,6.91,6.91,7.27,39,22253,155681,
538734,CEINSYSTECH ,X ,Q,151.1,153.95,139.5,143.7,142.5,151.05,92,3154,454600,
538742,PANACHE     ,X ,Q,16.92,16.92,16.92,16.92,16.92,17.81,2,220,3722,
538743,MUDUNURU    ,XT,Q,11.08,11.08,11.08,11.08,11.08,11.08,1,500,5540,
538765,JSHL        ,M ,Q,2.75,2.75,2.74,2.74,2.74,3.04,2,10000,27450,
538770,CRANE INFRA ,X ,Q,13.3,13.35,12.8,13.2,13.2,13.39,22,1846,24025,
538772,NIYOGIN     ,X ,Q,47.25,48.9,45.2,46,46,47.25,277,103158,4826684,
538778,AKASHDEEP   ,X ,Q,15.1,15.84,14.85,14.9,14.9,14.81,124,35726,536774,
538786,CIL         ,XT,Q,18.91,18.91,18.91,18.91,18.91,19.9,1,1000,18910,
538787,GBFL        ,XT,Q,7.15,7.25,6.9,6.94,7.08,6.99,76,11185,78603,
538788,GILADAFINS  ,X ,Q,11.8,12.25,11.75,11.88,11.81,12.04,66,8207,97561,
538795,SAPPL       ,X ,Q,267.95,276.75,267.95,269.35,269.25,272.9,14,305,82133,
538812,AANCHALISP  ,X ,Q,14.95,15.75,14.44,14.93,14.93,14.57,87,37354,564572,
538817,CAPPIPES    ,M ,Q,26.69,26.81,25.9,26.73,26.81,25.55,32,160000,4232400,
